"Lon";"Lat";"scientificName";"year";"month";"day";"accessRights";"bibliographicCitation";"name_sort";"X_leaflet_id";"layerId";"edit_id"
"545";-5.599499;36.487437;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"546";-5.41449;36.55502;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"547";-5.594096;36.501795;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"548";-5.596682;36.470591;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"549";-5.595576;36.484945;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"550";-5.610233;36.503966;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"551";-5.606311;36.494868;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"552";-5.590686;36.494614;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"553";-5.613408;36.531988;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"554";-5.598886;36.500825;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"555";-5.59896;36.506033;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"556";-5.61625;36.500986;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"557";-5.600713;36.503048;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"558";-5.414487;36.555994;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"559";-5.549335;36.507339;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"560";-5.609295;36.503626;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"561";-5.598766;36.478207;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"562";-5.608736;36.503927;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"563";-5.418801;36.557132;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"564";-5.591347;36.491661;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"565";-5.59487;36.486186;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"566";-5.607914;36.503728;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"567";-5.615487;36.501868;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"568";-5.600676;36.500272;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"569";-5.616666;36.495434;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"570";-5.594445;36.493514;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"571";-5.590926;36.490751;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"572";-5.605105;36.501519;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"573";-5.616804;36.494891;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"574";-5.61697;36.491868;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"575";-5.616954;36.532496;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"576";-5.550934;36.508431;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"577";-5.597983;36.506532;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"578";-5.625805;36.513195;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"579";-5.614745;36.502038;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"580";-5.61881;36.531888;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"581";-5.597675;36.505006;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"582";-5.595643;36.468559;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"583";-5.617934;36.505248;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"584";-5.419167;36.554178;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"585";-5.607464;36.502954;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"586";-5.61259;36.509655;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"587";-5.597324;36.504861;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"588";-5.591195;36.496477;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"589";-5.615587;36.497198;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"590";-5.593318;36.490519;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"591";-5.55058;36.510584;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"592";-5.596247;36.469609;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"593";-5.551787;36.510296;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"594";-5.594341;36.502781;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"595";-5.63888;36.511906;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"596";-5.591582;36.488331;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"597";-5.617143;36.492044;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"598";-5.605063;36.502268;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"599";-5.593005;36.502206;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"600";-5.61129;36.505863;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"601";-5.612683;36.532022;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"602";-5.596699;36.483821;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"603";-5.411315;36.550245;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"604";-5.610061;36.503168;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"605";-5.612788;36.491644;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"606";-5.617776;36.53237;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"607";-5.60899;36.505516;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"608";-5.593996;36.487431;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"609";-5.617215;36.493187;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"610";-5.558724;36.105754;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"611";-5.616838;36.501199;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"612";-5.612291;36.502416;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"613";-5.619868;36.514606;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"614";-5.417388;36.555169;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"615";-5.596555;36.505238;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"616";-5.616438;36.532417;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"617";-5.639088;36.512118;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"618";-5.612547;36.462873;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"619";-5.599692;36.483197;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"620";-5.601039;36.485097;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"621";-5.420254;36.55393;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"622";-5.551112;36.51014;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"623";-5.59767;36.505845;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"624";-5.610949;36.504365;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"625";-5.415706;36.555681;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"626";-5.611048;36.505652;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"627";-5.611415;36.505941;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"628";-5.618686;36.51465;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"629";-5.593932;36.4912;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"630";-5.593076;36.497644;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"631";-5.609663;36.499625;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"632";-5.612362;36.5009;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"633";-5.616;36.506147;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"634";-5.599282;36.484612;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"635";-5.55247;36.509993;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"636";-5.591781;36.489606;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"637";-5.614335;36.502119;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"638";-5.559495;36.102483;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"639";-5.601239;36.501765;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"640";-5.599771;36.483881;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"641";-5.592864;36.501993;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"642";-5.609362;36.497649;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"643";-5.550892;36.510216;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"644";-5.5913;36.499629;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"645";-5.616876;36.504316;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"646";-5.608079;36.500327;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"647";-5.598639;36.482094;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"648";-5.547415;36.51075;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"649";-5.600136;36.481133;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"650";-5.54864;36.508615;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"651";-5.591434;36.488911;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"652";-5.546254;36.510424;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"653";-5.598329;36.483506;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"654";-5.639059;36.513236;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"655";-5.615105;36.501453;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"656";-5.410428;36.553715;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"657";-5.410019;36.552047;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"658";-5.608986;36.50475;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"659";-5.408007;36.554872;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"660";-5.609844;36.499036;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"661";-5.629164;36.510823;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"662";-5.416826;36.554324;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"663";-5.612708;36.499892;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
"664";-5.411985;36.554927;"Quercus fruticosa Brot.";NA;NA;NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-22";"Spain";305;"305";"305"
